rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
1920,5211199,K02158.01,Kepler-1800 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.944,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.5620407,1.624e-05,-1.624e-05,132.64295,0.00308,-0.00308,2454965.643,0.00308,-0.00308,0.0,,,,,,0.925,0.002,-0.648,2.8521,0.079,-0.079,,,,81.6,4.0,-4.0,0.010314,2.6e-05,-0.00211,0.11805,1.54554,-0.00243,LS+MCMC,2.82,0.53,-0.98,0.0592,,,79.48,,,1533.0,,,1306.97,653.71,-780.17,5.06,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1973,0.5102,q1_q17_dr25_koi,4.362297,20.322367,22.8,2,287.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3844,Mandel and Agol (2002 ApJ 580 171),,,005/005211/005211199/dv/kplr005211199-20160209194854_dvr.pdf,005/005211/005211199/dv/kplr005211199-001-20160209194854_dvs.pdf,5343.0,85.0,-74.0,3.764,0.238,-0.102,0.08,0.15,-0.15,2.506,0.468,-0.87,1.33,0.146,-0.341,,,,q1_q17_dr25_stellar,297.65143,40.352551,13.052,13.648,12.993,12.796,12.691,11.78,11.387,11.279,0.012,19.843426,1.7e-05,40.3522,0.0002,-0.08,0.7,-1.28,0.71,-6e-06,5.9e-05,9.2e-05,6e-05,-0.04,0.42,-0.62,0.54,0.63,0.52,-0.19,0.36,-0.95,0.5,0.97,0.44
4780,6691169,K04890.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,63.095068,0.002258,-0.002258,158.1168,0.0266,-0.0266,2454991.117,0.0266,-0.0266,0.0,,,,,,1.05,6.957,-0.203,9.485,0.92,-0.92,,,,496.8,52.4,-52.4,0.080621,6.940439,-0.191665,0.01031,0.09723,-0.00615,LS+MCMC,11.67,3.53,-1.52,0.3449,,,85.35,,,573.0,,,25.4,22.02,-9.17,12.95,6.4,-6.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3155,0.3031,q1_q17_dr25_koi,4.043727,8.50293,11.4,1,16.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.5422,Mandel and Agol (2002 ApJ 580 171),,,006/006691/006691169/dv/kplr006691169-20160209194854_dvr.pdf,006/006691/006691169/dv/kplr006691169-001-20160209194854_dvs.pdf,6622.0,160.0,-275.0,4.331,0.065,-0.195,0.21,0.15,-0.35,1.325,0.401,-0.172,1.372,0.156,-0.215,,,,q1_q17_dr25_stellar,291.72189,42.117298,15.765,16.136,15.705,15.606,15.589,14.752,14.458,14.474,0.009,19.448178,3.1e-05,42.11706,0.00032,2.1,1.2,-0.9,1.1,-0.00094,0.00052,0.00034,0.00048,-0.01,0.41,-0.34,0.71,0.34,0.71,-0.01,0.42,-0.27,0.71,0.27,0.71
2413,4991208,K02951.01,Kepler-1393 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.44358543,1.446e-05,-1.446e-05,132.80194,0.0048,-0.0048,2454965.802,0.0048,-0.0048,0.0,,,,,,0.258,0.19,-0.258,1.852,0.142,-0.142,,,,59.1,6.1,-6.1,0.007015,0.000574,-0.000281,3.0114,1.57217,-1.0994,LS+MCMC,0.67,0.07,-0.05,0.0337,,,88.5,,,1249.0,,,574.37,196.22,-121.6,9.83,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,3.0879076,10.947981,11.9,1,425.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.6009,Mandel and Agol (2002 ApJ 580 171),,,004/004991/004991208/dv/kplr004991208-20160209194854_dvr.pdf,004/004991/004991208/dv/kplr004991208-001-20160209194854_dvs.pdf,5561.0,111.0,-111.0,4.486,0.072,-0.08,-0.18,0.15,-0.15,0.873,0.099,-0.066,0.85,0.06,-0.043,,,,q1_q17_dr25_stellar,284.45947,40.142559,13.348,13.792,13.29,13.158,13.114,12.226,11.877,11.816,0.652,18.963958,2.4e-05,40.14234,0.00028,-0.2,1.0,-0.8,1.0,1e-05,6.6e-05,3.2e-05,6.6e-05,-0.57,0.42,0.11,0.49,0.58,0.47,-0.59,0.42,-0.08,0.44,0.6,0.4
3709,3103227,K04091.01,Kepler-1550 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.958,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,225.585245,0.00358,-0.00358,272.79566,0.00914,-0.00914,2455105.796,0.00914,-0.00914,0.0,,,,,,0.066,0.381,-0.066,11.166,0.382,-0.382,,,,754.9,46.5,-46.5,0.024932,0.001284,-0.000719,1.46229,0.08216,-0.55049,LS+MCMC,3.71,0.64,-0.58,0.7681,,,89.98,,,348.0,,,3.48,1.57,-1.12,157.86,8.9,-8.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2845,0.3747,q1_q17_dr25_koi,9.851951,16.416048,18.6,1,5.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.978,Mandel and Agol (2002 ApJ 580 171),,,003/003103/003103227/dv/kplr003103227-20160209194854_dvr.pdf,003/003103/003103227/dv/kplr003103227-001-20160209194854_dvs.pdf,5929.0,77.0,-77.0,4.243,0.138,-0.112,0.3,0.1,-0.15,1.363,0.236,-0.212,1.185,0.074,-0.081,,,,q1_q17_dr25_stellar,287.76456,38.294701,14.9,15.335,14.867,14.713,14.666,13.812,13.49,13.427,0.159,19.184318,1.8e-05,38.29489,0.00023,0.6,0.78,0.69,0.82,-0.0002,0.00059,-0.00066,0.00062,-0.54,0.26,-0.6,0.47,0.81,0.39,-0.31,0.25,-0.67,0.46,0.73,0.43
9264,10471005,K08016.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNCERTAIN---HALO_GHOST---EPHEM_MATCH,0.93374635,1.436e-05,-1.436e-05,131.5163,0.0147,-0.0147,2454964.516,0.0147,-0.0147,0.0,,,,,,0.096,0.394,-0.096,3.074,0.692,-0.692,,,,34.3,7.2,-7.2,0.005282,0.000714,-0.000533,0.29886,4.18969,-0.19557,LS+MCMC,0.63,0.18,-0.11,0.0186,,,87.7,,,1895.0,,,3029.67,2555.63,-1191.78,2.4,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,3.397076,7.839946,7.3,1,1440.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9715,Mandel and Agol (2002 ApJ 580 171),,,010/010471/010471005/dv/kplr010471005-20160209194854_dvr.pdf,010/010471/010471005/dv/kplr010471005-001-20160209194854_dvs.pdf,5593.0,166.0,-166.0,4.349,0.144,-0.192,0.22,0.2,-0.3,1.094,0.307,-0.189,0.976,0.104,-0.094,,,,q1_q17_dr25_stellar,292.12784,47.614342,14.901,15.509,14.822,14.64,14.521,13.571,13.156,13.119,0.089,19.475211,4.2e-05,47.61389,0.00041,0.8,1.5,-1.6,1.5,-2.6e-05,6e-05,6.6e-05,5.8e-05,-1.2,1.1,0.75,0.9,1.4,1.0,-1.1,1.1,0.77,0.91,1.3,1.0
4978,10518735,K03612.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,19.515013291,5.377e-06,-5.377e-06,136.215942,0.000307,-0.000307,2454969.216,0.000307,-0.000307,0.0,,,,,,0.692,0.029,-0.031,4.59379,0.00625,-0.00625,,,,256440.0,308.0,-308.0,0.570606,0.018815,-0.016589,4.76224,0.06224,-0.06689,LS+MCMC,53.03,9.97,-4.61,0.1369,,,89.13,,,588.0,,,28.31,17.47,-7.81,45.768,0.598,-0.598,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,407.62717,1510.6034,1018.8,1,33.0,1.0,q1_q17_dr25_tce,00000000011111111000000000000000,0.0008,Mandel and Agol (2002 ApJ 580 171),,,010/010518/010518735/dv/kplr010518735-20160209194854_dvr.pdf,010/010518/010518735/dv/kplr010518735-001-20160209194854_dvs.pdf,5349.0,185.0,-185.0,4.531,0.045,-0.135,0.1,0.25,-0.3,0.851,0.16,-0.074,0.897,0.082,-0.082,,,,q1_q17_dr25_stellar,283.91565,47.784569,16.739,17.414,16.635,16.45,16.31,15.198,14.868,14.693,0.0,18.92770637,1.4e-07,47.7846261,1.2e-06,-0.1571,0.0052,0.2019,0.0043,-0.38,0.34,0.24,0.51,2.07,0.77,-1.85,0.66,2.77,0.72,-0.034,0.069,-0.129,0.074,0.133,0.074
252,8505670,K00912.02,Kepler-252 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.66833241,3.449e-05,-3.449e-05,137.43988,0.00405,-0.00405,2454970.44,0.00405,-0.00405,0.0,,,,,,0.644,0.306,-0.445,1.915,0.132,-0.132,,,,362.3,30.1,-30.1,0.018246,0.007087,-0.001443,3.93143,5.71366,-0.37599,LS+MCMC,1.18,0.21,-0.22,0.0589,,,88.24,,,587.0,,,28.06,43.45,-15.76,21.0,10.2,-10.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.101,0.6443,q1_q17_dr25_koi,4.588849,19.236187,14.2,2,192.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8207,Mandel and Agol (2002 ApJ 580 171),,,008/008505/008505670/dv/kplr008505670-20160209194854_dvr.pdf,008/008505/008505670/dv/kplr008505670-002-20160209194854_dvs.pdf,4201.0,676.0,-416.0,4.682,0.088,-0.072,-0.2,0.15,-0.1,0.591,0.109,-0.109,0.609,0.124,-0.101,,,,q1_q17_dr25_stellar,295.57935,44.545959,15.058,16.15,14.989,14.59,14.388,13.24,12.65,12.466,0.119,19.7053,1.2e-05,44.54579,0.00014,0.38,0.48,-0.62,0.52,-0.00019,0.00019,0.00019,0.00021,0.21,0.17,-0.08,0.16,0.23,0.17,0.12,0.17,-0.14,0.17,0.19,0.18
417,10743597,K00989.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,0.817026268,4.35e-07,-4.35e-07,132.835239,0.000458,-0.000458,2454965.835,0.000458,-0.000458,0.0,,,,,,0.01,0.279,-0.01,2.0799,0.0156,-0.0156,,,,1145.5,10.8,-10.8,0.030636,0.000402,-0.000168,0.88636,0.00849,-0.13267,LS+MCMC,2.92,0.83,-0.26,0.0169,,,89.82,,,1784.0,,,2386.13,2041.12,-634.48,3.1507,0.0302,-0.0302,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,q1_q17_dr25_koi,46.610794,94.88382,121.1,4,1304.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010743/010743597/dv/kplr010743597-20160209194854_dvr.pdf,010/010743/010743597/dv/kplr010743597-001-20160209194854_dvs.pdf,5619.0,169.0,-169.0,4.536,0.035,-0.196,0.02,0.25,-0.3,0.874,0.248,-0.078,0.956,0.095,-0.104,,,,q1_q17_dr25_stellar,296.38229,48.045311,15.488,16.084,15.416,15.233,15.129,14.11,13.804,13.859,0.0,19.76013,1.6e-05,48.02388,0.00018,47.36,0.59,-77.16,0.65,-0.0092,0.00011,0.01487,0.00013,3.812,0.067,-5.713,0.068,6.868,0.067,3.621,0.069,-6.079,0.067,7.076,0.067
9091,4758350,K06447.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,91.649983,0.003181,-0.003181,175.7156,0.0286,-0.0286,2455008.716,0.0286,-0.0286,0.0,,,,,,0.2136,0.2282,-0.2135,10.294,0.939,-0.939,,,,193.6,23.9,-23.9,0.012908,0.000892,-0.000892,0.68807,0.24793,-0.30176,MCMC,2.27,1.27,-0.54,0.4363,,,89.95,,,568.0,,,24.57,41.53,-12.19,67.4,24.3,-24.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3164,0.2771,q1_q17_dr24_koi,4.6610813,7.140234,8.7,2,5.0,2.0,q1_q17_dr24_tce,11111011101110111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,004/004758/004758350/dv/kplr004758350-20141002224145_dvr.pdf,004/004758/004758350/dv/kplr004758350-002-20141002224145_dvs.pdf,6705.0,164.0,-233.0,4.145,0.164,-0.164,-0.16,0.24,-0.32,1.608,0.905,-0.383,1.325,0.276,-0.256,,,,stellar_q1_q17,294.93198,39.81242,12.964,13.246,12.913,12.843,12.806,12.052,11.874,11.797,0.052,19.662122,1.3e-05,39.8126,0.00017,-0.4,0.53,0.64,0.61,9e-05,0.00019,-0.00024,0.00022,0.34,0.68,0.48,0.58,0.59,0.83,0.2,0.56,0.51,0.68,0.55,0.75
8175,4482738,K06418.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,0.866344816,1.601e-06,-1.601e-06,132.06358,0.00163,-0.00163,2454965.064,0.00163,-0.00163,0.0,,,,,,0.318,0.135,-0.318,1.9188,0.0547,-0.0547,,,,233.6,6.0,-6.0,0.013856,0.000274,-0.000469,0.97539,0.17686,-0.27351,LS+MCMC,6.85,1.52,-0.16,0.0168,,,84.6,,,3569.0,,,38575.44,24242.58,-3799.76,3.382,0.613,-0.613,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2016,0.5023,q1_q17_dr25_koi,3.4467912,12.262509,46.5,1,1209.0,1.0,q1_q17_dr25_tce,11111011101110110000000000000000,0.9739,Mandel and Agol (2002 ApJ 580 171),,,004/004482/004482738/dv/kplr004482738-20160209194854_dvr.pdf,004/004482/004482738/dv/kplr004482738-001-20160209194854_dvs.pdf,4936.0,109.0,-69.0,3.055,0.028,-0.031,-0.44,0.25,-0.15,4.527,1.003,-0.106,0.848,0.394,-0.021,,,,q1_q17_dr25_stellar,296.13901,39.579632,12.945,13.79,12.897,12.583,12.372,11.241,10.728,10.629,,19.74257,1.1e-05,39.54616,0.00031,-1.3,0.45,-120.5,1.1,,,0.01028,9.5e-05,-3.26,0.21,-9.73,0.22,10.26,0.27,-3.35,0.24,-9.67,0.23,10.24,0.29
5518,9517393,K02076.02,Kepler-1085 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,219.3215562,0.0008517,-0.0008517,320.72862,0.00218,-0.00218,2455153.729,0.00218,-0.00218,0.0,,,,,,0.244,0.078,-0.244,12.4124,0.0964,-0.0964,,,,3628.7,41.2,-41.2,0.055313,0.00049,-0.00062,1.04654,0.1008,-0.13393,LS+MCMC,6.11,1.52,-0.65,0.7391,,,89.9,,,313.0,,,2.27,1.71,-0.67,138.6,13.3,-13.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,30.562717,55.7129,93.8,2,5.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9405,Mandel and Agol (2002 ApJ 580 171),,,009/009517/009517393/dv/kplr009517393-20160209194854_dvr.pdf,009/009517/009517393/dv/kplr009517393-001-20160209194854_dvs.pdf,6063.0,181.0,-181.0,4.476,0.055,-0.165,0.07,0.2,-0.35,1.012,0.252,-0.108,1.117,0.12,-0.16,,,,q1_q17_dr25_stellar,287.47763,46.141178,15.273,15.695,15.207,15.092,15.041,14.2,13.914,13.891,0.0,19.1651733,5.2e-06,46.141174,5.3e-05,-0.1,0.19,-0.02,0.19,-0.00034,0.00086,-0.00212,0.001,0.11,0.25,-0.04,0.13,0.11,0.24,0.11,0.24,-0.09,0.18,0.14,0.29
4439,5985713,K03190.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,8.95294046,8.727e-05,-8.727e-05,134.33731,0.00765,-0.00765,2454967.337,0.00765,-0.00765,0.0,,,,,,0.718,0.051,-0.507,2.995,0.229,-0.229,,,,44.0,4.0,-4.0,0.006519,0.001586,-0.000526,0.99211,1.75851,-0.96683,LS+MCMC,0.86,0.14,-0.15,0.0839,,,87.45,,,1012.0,,,247.66,111.75,-92.96,16.14,7.2,-7.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,3.6106873,11.1392765,13.0,1,153.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4387,Mandel and Agol (2002 ApJ 580 171),,,005/005985/005985713/dv/kplr005985713-20160209194854_dvr.pdf,005/005985/005985713/dv/kplr005985713-001-20160209194854_dvs.pdf,6047.0,120.0,-132.0,4.266,0.156,-0.104,-0.22,0.15,-0.15,1.207,0.191,-0.21,0.98,0.077,-0.07,,,,q1_q17_dr25_stellar,298.26816,41.251663,11.458,12.275,11.427,11.109,,11.254,11.0,10.956,0.0,19.884594,3.2e-05,41.25099,0.00029,2.0,1.3,-2.4,1.1,-9.9e-05,5.7e-05,0.000112,4.7e-05,0.8,1.5,-2.2,1.3,2.39,0.76,0.7,1.8,-2.3,1.5,2.4,1.0
8352,5295206,K06557.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.63448023,9.814e-05,-9.814e-05,137.0694,0.0102,-0.0102,2454970.069,0.0102,-0.0102,0.0,,,,,,0.116,0.339,-0.116,3.603,0.284,-0.284,,,,71.2,8.0,-8.0,0.007791,0.000462,-0.000567,1.2036,0.05239,-0.76079,LS+MCMC,1.04,0.33,-0.16,0.0719,,,89.53,,,1177.0,,,453.27,406.47,-171.57,14.095,0.614,-0.614,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,3.4052835,8.044095,10.3,1,203.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8742,Mandel and Agol (2002 ApJ 580 171),,,005/005295/005295206/dv/kplr005295206-20160209194854_dvr.pdf,005/005295/005295206/dv/kplr005295206-001-20160209194854_dvs.pdf,6463.0,155.0,-214.0,4.313,0.105,-0.195,-0.2,0.25,-0.3,1.225,0.384,-0.192,1.126,0.177,-0.129,,,,q1_q17_dr25_stellar,296.92773,40.429661,13.805,14.163,13.754,13.652,13.578,12.778,12.523,12.46,0.014,19.795174,2.7e-05,40.43001,0.0003,-0.3,1.1,1.2,1.1,2.6e-05,7.7e-05,-0.00011,7.5e-05,-0.08,0.65,-0.32,0.56,0.33,0.55,-0.14,0.6,-0.36,0.56,0.38,0.55
8345,8297017,K07879.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.206,0,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_SATURATED,128.208643,0.00198,-0.00198,230.1943,0.0108,-0.0108,2455063.194,0.0108,-0.0108,0.0,,,,,,0.811,0.163,-0.566,2.745,0.509,-0.509,,,,212.2,30.7,-30.7,0.014778,0.005122,-0.001701,11.87792,53.50803,-11.37119,LS+MCMC,6.15,0.65,-2.44,0.6005,,,89.79,,,792.0,,,93.05,35.71,-64.05,217.7,98.1,-98.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3271,0.2444,q1_q17_dr25_koi,6.4172,8.973412,8.9,1,6.0,2.0,q1_q17_dr25_tce,10111011101110111000000000000000,0.4647,Mandel and Agol (2002 ApJ 580 171),,,008/008297/008297017/dv/kplr008297017-20160209194854_dvr.pdf,008/008297/008297017/dv/kplr008297017-002-20160209194854_dvs.pdf,7128.0,224.0,-274.0,3.52,0.352,-0.088,-0.5,0.35,-0.25,3.811,0.403,-1.51,1.754,0.164,-0.383,,,,q1_q17_dr25_stellar,290.80057,44.270512,11.036,11.167,10.993,10.985,11.035,10.29,10.134,10.093,0.193,19.386695,1.2e-05,44.27051,0.00012,-0.38,0.47,-0.01,0.42,0.00021,0.00019,4e-05,0.00018,-0.57,0.28,-0.47,0.55,0.74,0.41,-0.57,0.52,-0.17,0.73,0.6,0.44
4393,10407210,K04662.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_SATURATED---HALO_GHOST---EPHEM_MATCH,0.933728755,8.982e-06,-8.982e-06,131.54241,0.00942,-0.00942,2454964.542,0.00942,-0.00942,0.0,,,,,,0.645,0.039,-0.494,4.363,0.248,-0.248,,,,13.5,1.0,-1.0,0.00355,1e-05,-0.000322,0.07124,0.05618,-0.00311,LS+MCMC,0.72,0.2,-0.22,0.0208,,,64.29,,,2777.0,,,14057.75,11618.71,-8330.73,1.486,0.586,-0.586,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.318,0.2734,q1_q17_dr25_koi,15.203435,10.33584,17.9,1,1444.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0225,Mandel and Agol (2002 ApJ 580 171),,,010/010407/010407210/dv/kplr010407210-20160209194854_dvr.pdf,010/010407/010407210/dv/kplr010407210-001-20160209194854_dvs.pdf,6652.0,187.0,-258.0,4.036,0.264,-0.176,-0.16,0.25,-0.3,1.863,0.519,-0.576,1.378,0.186,-0.279,,,,q1_q17_dr25_stellar,292.83698,47.55394,10.959,11.448,10.989,,,9.989,9.823,9.785,0.0,19.522444,2.3e-05,47.55517,0.00027,-0.8,0.83,4.44,0.97,7.1e-06,6.8e-06,-3.74e-05,7.8e-06,3.06,0.9,-1.5,1.0,3.42,0.99,3.34,0.9,-1.2,1.0,3.55,0.98
6956,10007492,K05754.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,2.645596805,1.348e-06,-1.348e-06,133.705953,0.000434,-0.000434,2454966.706,0.000434,-0.000434,0.0,,,,,,1.239,2.89,-0.111,2.9095,0.0222,-0.0222,,,,1272.7,8.9,-8.9,0.281053,2.903389,-0.106245,0.04683,0.37386,-0.00322,LS+MCMC,167.05,25.26,-46.93,0.0437,,,61.39,,,2452.0,,,8539.63,3248.45,-4427.83,2.59,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1727,0.5491,q1_q17_dr25_koi,16.664562,165.9034,166.8,1,505.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3746,Mandel and Agol (2002 ApJ 580 171),,,010/010007/010007492/dv/kplr010007492-20160209194854_dvr.pdf,010/010007/010007492/dv/kplr010007492-001-20160209194854_dvs.pdf,4980.0,51.0,-88.0,3.167,0.174,-0.116,-0.02,0.1,-0.15,5.443,0.823,-1.529,1.589,0.206,-0.481,,,,q1_q17_dr25_stellar,290.08661,46.945202,12.375,13.061,12.332,12.081,11.96,10.887,10.441,10.347,0.0,19.33920288,6.3e-07,46.9466036,6.2e-06,3.55,0.023,5.053,0.022,-0.004211,4.2e-05,-0.005959,5.3e-05,2.264,0.07,3.3,0.068,4.002,0.069,2.322,0.071,3.39,0.068,4.109,0.07
6757,8890417,K05580.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,173.219879,0.002862,-0.002862,201.2993,0.0119,-0.0119,2455034.299,0.0119,-0.0119,0.0,,,,,,0.5113,0.4676,-0.2697,1.875,0.411,-0.411,,,,239.5,56.0,-56.0,0.014561,0.001276,-0.002629,149.207,299.10327,-142.36552,MCMC,2.41,1.22,-0.65,0.6483,,,89.95,,,405.0,,,6.39,9.75,-3.42,619.0,248.0,-248.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2861,0.3645,q1_q16_koi,,,5.7,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,008/008890/008890417/dv/kplr008890417-20130815195353_dvr.pdf,008/008890/008890417/dv/kplr008890417-001-20130826182306_dvs.pdf,6007.0,164.0,-203.0,4.158,0.21,-0.276,0.16,0.18,-0.28,1.518,0.768,-0.41,1.215,0.247,-0.219,,,,stellar_q1_q16,293.61044,45.160938,13.957,14.463,13.896,13.74,13.676,12.774,12.44,12.393,0.002,19.573974,3.9e-05,45.1611,0.0004,-2.1,1.5,0.6,1.5,0.00073,0.00042,-0.00023,0.00042,1.25,0.79,0.1,1.4,1.3,1.1,1.33,0.63,0.07,0.83,1.33,0.8
